"","siCtrl_1","siCtrl_2","sip53_1","sip53_2"
"ENSG00000143155.13",2256.47881482855,2156.45515684633,2173.38505342808,1847.94947318562
"ENSG00000143156.14",303.715631948487,234.329976354292,190.780513197283,149.233033057946
"ENSG00000143157.12",2307.8110343128,2419.68927125313,2155.73575485036,2261.78008258745
"ENSG00000143158.11",1427.67735440574,1439.01315875719,1326.21872169741,1064.74064720775
"ENSG00000143162.9",1187.05757557331,1205.71547304763,1043.82994445386,970.543910029334
"ENSG00000143164.15",3397.55127711388,3269.26447186803,3981.17749346049,3886.40920133884
"ENSG00000143178.13",58.8181681590379,57.8082761050236,74.7994082579656,51.8611249633995
"ENSG00000143179.16",1276.88895967075,1271.78207431052,1613.65015567746,1625.68750905677
"ENSG00000143183.18",2552.70849810225,2575.56515860775,2741.52437907285,2347.50969732286
"ENSG00000143190.23",974.242748961519,1026.09690086417,754.717624894979,948.317713616449
"ENSG00000143195.13",3.2082637177657,0,0.840442789415344,2.116780610751
"ENSG00000143198.13",1748.50372618231,1739.40973637437,1563.22358831254,1370.61544546127
"ENSG00000143199.18",3.2082637177657,11.3551970920582,0,6.35034183225301
"ENSG00000143207.21",1025.57496844577,1140.68116242948,1006.85046171958,953.609665143326
"ENSG00000143217.9",6.41652743553141,4.12916257893025,6.72354231532275,2.116780610751
"ENSG00000143222.12",1350.67902517936,1435.916286823,1453.12558289913,1207.62333843345
"ENSG00000143224.18",253.452833703491,245.68517344635,357.188185501521,286.823772756761
"ENSG00000143228.13",2355.93499007928,2044.96776721521,2207.84320779411,1803.49708035985
"ENSG00000143248.13",9561.69530018106,8995.38067819956,10982.0659292903,9999.67160518773
"ENSG00000143252.16",1311.11043932692,1243.91022690274,1446.40204058381,1368.49866485052
"ENSG00000143256.5",1592.36822525104,1572.17865192769,2028.82889364864,1518.79008821384
"ENSG00000143257.12",3.2082637177657,9.29061580259307,7.5639851047381,6.35034183225301
"ENSG00000143258.16",593.528787786655,567.75985460291,686.641758952336,648.793257195182
"ENSG00000143294.15",1423.39966944872,1489.59540034909,1575.83023015377,1452.11149897519
"ENSG00000143303.12",560.376729369743,499.628672050561,416.019180760595,371.494997186801
"ENSG00000143314.12",1260.84764108192,1171.64988177146,1237.9722288088,976.894251861587
"ENSG00000143315.8",586.042839111869,625.568130707934,434.508922127733,506.968956274865
"ENSG00000143318.13",3.2082637177657,0,0,0
"ENSG00000143319.17",837.356830336849,951.771974443424,1174.93901960265,1195.98104507432
"ENSG00000143320.9",24.5966885028704,22.7103941841164,17.6492985777222,20.1094158021345
"ENSG00000143321.19",11395.7527255038,11071.3171647567,14288.3678628503,12409.6263305277
"ENSG00000143322.21",2313.15814050907,2764.4743465938,1208.55673117926,1747.40239417495
"ENSG00000143324.14",718.651072779518,770.088820970492,1789.30269866527,2013.0583608242
"ENSG00000143333.7",8.55536991404188,9.29061580259307,20.1706269459683,12.700683664506
"ENSG00000143337.19",2831.82744154786,3015.32097326382,2105.30918748544,2076.56177914673
"ENSG00000143341.12",5.34710619627618,4.12916257893025,2.52132836824603,6.35034183225301
"ENSG00000143344.16",13.9024761103181,17.5489409604536,13.4470846306455,7.40873213762851
"ENSG00000143353.12",456.642869161985,439.755814656072,499.223016912714,356.677532911544
"ENSG00000143355.16",1.06942123925523,2.06458128946513,0,0
"ENSG00000143363.17",767.844449785259,755.636751944236,589.150395380156,618.099938339293
"ENSG00000143365.19",4.27768495702094,4.12916257893025,6.72354231532275,8.46712244300401
"ENSG00000143367.16",423.490810745073,451.11101174813,331.134459029646,347.152020163164
"ENSG00000143368.10",1387.03934731404,1282.10498075784,1974.20011233664,1966.48918738768
"ENSG00000143369.15",459.851132879751,411.883967248293,594.193052116648,553.538129711387
"ENSG00000143373.18",783.885768374087,747.378426786376,723.621241686611,847.770634605776
"ENSG00000143374.17",948.576639219393,962.094880890749,812.708177364638,695.362430631704
"ENSG00000143375.15",9.62479115329712,13.4197783815233,11.7661990518148,26.4597576343875
"ENSG00000143376.14",572.140363001551,583.244214273898,758.919838842056,828.719609109017
"ENSG00000143379.12",811.690720594723,794.863796444074,665.630689216953,696.42082093708
"ENSG00000143382.16",119.775178796586,142.456108973094,189.940070407868,183.101522829962
"ENSG00000143384.14",7997.13202715065,7997.15562474317,6289.87383598443,6153.48123545316
"ENSG00000143387.14",243.828042550194,240.523720222687,158.8436871995,115.36454328593
"ENSG00000143390.18",1279.02780214926,1249.0716801264,1274.95171154308,1258.42607309147
"ENSG00000143393.16",2077.88546787292,2110.00207783336,1991.00896812495,1879.70118234689
"ENSG00000143398.20",2694.94152292319,2715.95668629137,2312.89855647103,2215.21090915092
"ENSG00000143401.15",4276.61553578168,4024.90122381227,4425.7717290612,4161.59068073647
"ENSG00000143409.15",999.908858703645,950.739683798691,628.651206482677,727.114139792969
"ENSG00000143412.10",142.233024820946,161.03734057828,118.502433307564,116.422933591305
"ENSG00000143416.21",3.2082637177657,1.03229064473256,12.6066418412302,0
"ENSG00000143418.20",4380.34939598944,4201.42292406153,3905.5376424131,4215.56858631062
"ENSG00000143420.19",3291.67857442761,3312.6206789468,3763.50281100191,2977.25192902128
"ENSG00000143429.10",0,4.12916257893025,3.36177115766138,6.35034183225301
"ENSG00000143434.16",85.5536991404188,89.809286091733,107.576677045164,91.0215662622931
"ENSG00000143436.11",1222.34847646873,1015.77399441684,1127.87422339539,962.07678758633
"ENSG00000143437.21",1651.18639341008,1712.57017961132,1011.05267566666,1132.47762675179
"ENSG00000143442.22",1818.0161067339,1764.18471184795,1911.16690313049,2086.08729189511
"ENSG00000143443.10",230.994987679131,261.169533117339,193.301841565529,184.159913135337
"ENSG00000143450.18",27.8049522206361,48.5176603024305,23.5323981036296,21.16780610751
"ENSG00000143457.11",1115.40635254321,1144.81032500841,774.888251840947,731.347701014471
"ENSG00000143458.12",362.533800107525,336.526750182816,244.568851719865,257.188844206247
"ENSG00000143473.13",2.13884247851047,0,0,0
"ENSG00000143476.18",2055.42762184856,2113.09894976756,1743.91878803684,1864.88371807163
"ENSG00000143479.17",1524.99468717797,1499.91830679641,1290.07968175255,1204.44816751732
"ENSG00000143486.16",1471.5236252152,1558.75887354617,1132.91688013188,941.967371784196
"ENSG00000143493.13",1239.45921629682,1357.46219782332,1148.88529313078,1257.36768278609
"ENSG00000143494.15",12.8330548710628,20.6458128946513,26.894169261291,24.3429770236365
"ENSG00000143498.18",360.394957629014,341.688203406479,308.442503715431,301.641237032018
"ENSG00000143499.14",865.161782557485,909.448058009388,708.493271477135,680.544966356447
"ENSG00000143502.16",22.4578460243599,24.7749754735815,47.0647962072593,68.7953698494075
"ENSG00000143507.18",2.13884247851047,4.12916257893025,2.52132836824603,2.116780610751
"ENSG00000143512.13",4.27768495702094,2.06458128946513,4.20221394707672,5.2919515268775
"ENSG00000143514.17",2271.45071217812,2342.26747289819,1989.32808254612,2089.26246281124
"ENSG00000143515.19",137.955339863925,146.585271552024,220.19601082682,259.305624816998
"ENSG00000143537.14",1162.46088707044,1085.96975825866,2111.19228701134,1875.46762112539
"ENSG00000143543.15",253.452833703491,265.298695696269,369.794827342751,233.904257487986
"ENSG00000143545.10",322.965214255081,376.786085327386,346.262429239122,287.882163062136
"ENSG00000143549.21",11125.1891519722,10502.5250195091,10171.8790802939,9320.18502913666
"ENSG00000143552.9",3.2082637177657,5.16145322366282,3.36177115766138,4.233561221502
"ENSG00000143553.11",656.624640902714,636.923327799992,731.185226791349,591.640180704905
"ENSG00000143554.14",103.733860207758,111.487389631117,117.661990518148,73.0289310709096
"ENSG00000143569.19",6236.86466733653,6252.58443514514,5424.21776288663,6635.04882439901
"ENSG00000143570.19",81.2760141833979,54.7114041708259,57.9905524696587,47.6275637418975
"ENSG00000143575.15",2059.70530680558,2177.10096974098,1937.22062960237,1500.79745302246
"ENSG00000143578.16",71.6512230301007,83.6155422233376,67.2354231532275,80.4376632085381
"ENSG00000143590.14",12.8330548710628,22.7103941841164,33.6177115766138,26.4597576343875
"ENSG00000143595.13",0,1.03229064473256,0,1.0583903053755
"ENSG00000143612.21",4491.56920487199,4511.1101174813,3121.40451988859,2840.71957962784
"ENSG00000143614.10",527.224670952831,480.015149800642,567.298882855357,632.917402614549
"ENSG00000143621.17",8051.67251035266,7364.36145952211,7165.61522255522,5843.37287597814
"ENSG00000143622.11",495.142033775174,488.273474958503,708.493271477135,695.362430631704
"ENSG00000143624.14",1316.45754552319,1304.81537494196,1711.14151924964,1810.90581249748
"ENSG00000143627.19",3.2082637177657,3.09687193419769,0,0
"ENSG00000143630.10",119.775178796586,123.874877367908,155.481916041839,177.809571303084
"ENSG00000143631.11",0,0,0.840442789415344,1.0583903053755
"ENSG00000143632.14",7.48594867478664,12.3874877367908,8.40442789415344,7.40873213762851
"ENSG00000143633.13",463.059396597517,480.015149800642,468.967076493762,411.71382879107
"ENSG00000143641.10",2314.22756174833,2224.58633939867,2244.82269052838,2538.01995229045
"ENSG00000143643.13",714.373387822497,653.439978115713,716.897699371288,655.143599027435
"ENSG00000143653.10",1640.49218101753,1664.05251930889,1303.5267663832,981.127813083089
"ENSG00000143669.14",3714.09996393343,3895.86489322069,2181.78948132223,3096.85003352872
"ENSG00000143674.11",1.06942123925523,1.03229064473256,1.68088557883069,0
"ENSG00000143702.16",1676.85250315221,1668.18168188782,1343.86802027514,1732.58492989969
"ENSG00000143727.16",2068.26067671962,2006.7730133601,2467.54002972345,2070.21143731448
"ENSG00000143740.15",1073.69892421226,1151.00406887681,1266.54728364892,1175.87162927218
"ENSG00000143742.14",1823.36321293018,1734.24828315071,2802.87670270017,2128.42290411013
"ENSG00000143748.18",1094.01792775811,1141.71345307422,1008.53134729841,950.4344942272
"ENSG00000143751.10",1151.76667467789,1230.49044852122,1015.25488961374,1110.2514303389
"ENSG00000143753.13",2825.41091411233,2756.21602143594,2871.79301143223,2778.27455161069
"ENSG00000143756.12",2232.95154756493,2294.78210324049,2096.06431680187,2278.71432747345
"ENSG00000143761.16",8968.1665123944,8802.34232763457,8936.42817985335,8598.36284087057
"ENSG00000143768.13",0,0,0.840442789415344,2.116780610751
"ENSG00000143771.12",982.798118875561,962.094880890749,1757.36587266748,1342.03890721614
"ENSG00000143772.9",160.413185888285,152.779015420419,129.428189569963,130.182007561187
"ENSG00000143774.17",2703.49689283723,2629.24427213384,3624.82975074838,2810.02626077195
"ENSG00000143776.18",2774.07869462808,2774.79725304113,1546.41473252423,2244.84583770144
"ENSG00000143786.8",1484.35668008627,1471.0141687439,1862.4212213444,1717.76746562444
"ENSG00000143793.13",442.740393051667,428.400617564014,563.096668908281,524.961591466248
"ENSG00000143797.12",561.446150608998,580.147342339701,652.183604586307,737.698042846724
"ENSG00000143799.14",7679.51391909184,7371.58749403524,7773.25535930252,7638.40283389499
"ENSG00000143801.18",93.0396478152054,78.4540889996748,47.0647962072593,62.4450280171545
"ENSG00000143811.19",1096.15677023662,1044.67813246935,1153.08750707785,961.018397280955
"ENSG00000143815.15",2962.296832737,2682.92338565993,2946.5924196902,2930.68275558476
"ENSG00000143816.8",83.4148566619083,97.035320604861,79.0016222050423,104.780640232175
"ENSG00000143819.13",1381.69224111776,1456.56209971765,1152.24706428844,1091.20040484214
"ENSG00000143842.15",756.080816153451,723.635741957527,1192.58831818037,1153.6454328593
"ENSG00000143845.15",41.7074283309542,56.775985460291,104.214905887503,101.605469316048
"ENSG00000143847.15",66.3041168338246,78.4540889996748,135.31128909587,125.948446339685
"ENSG00000143850.16",12.8330548710628,20.6458128946513,7.5639851047381,11.6422933591305
"ENSG00000143851.15",1.06942123925523,1.03229064473256,2.52132836824603,0
"ENSG00000143858.12",8.55536991404188,11.3551970920582,8.40442789415344,10.583903053755
"ENSG00000143862.8",685.499014362606,788.670052575679,653.024047375722,605.399254674786
"ENSG00000143867.7",769.983292263769,742.216973562713,1462.3704535827,1579.11833562025
"ENSG00000143869.7",2.13884247851047,4.12916257893025,3.36177115766138,4.233561221502
"ENSG00000143870.13",6868.89261973637,6852.34529973476,7943.02480276442,7027.71162769333
"ENSG00000143878.10",637.37505859612,692.66702261555,1108.54403923884,1109.19304003352
"ENSG00000143882.12",38.4991646131885,46.4530790129654,44.5434678390132,29.634928550514
"ENSG00000143889.16",1131.44767113204,1110.74473373224,1382.52838858824,1272.18514706135
"ENSG00000143891.17",8.55536991404188,4.12916257893025,4.20221394707672,6.35034183225301
"ENSG00000143919.15",223.509039004344,234.329976354292,247.090180088111,197.918987105219
"ENSG00000143921.9",4.27768495702094,4.12916257893025,8.40442789415344,8.46712244300401
"ENSG00000143924.19",5100.06989000822,5107.77411013672,5076.27444806868,5754.4680903266
"ENSG00000143933.19",14345.2165033697,13583.9125940358,14276.6016637985,11858.2049814271
"ENSG00000143942.5",542.196568302404,504.790125274224,499.223016912714,383.137290545931
"ENSG00000143947.15",2981.5464150436,3145.38959450012,4857.75932282069,3502.21352048753
"ENSG00000143951.16",127.261127471373,126.971749302105,52.9478957331667,62.4450280171545
"ENSG00000143952.20",1790.21115451326,1828.18673182137,1355.63421932695,1270.0683664506
"ENSG00000143970.17",3021.11500089604,3223.8436834998,1869.14476365973,2629.04151855274
"ENSG00000143971.9",559.307308130488,626.600421352666,456.360434652532,444.52392825771
"ENSG00000143977.14",687.637856841116,622.471258773736,849.687660098913,658.318769943562
"ENSG00000143994.14",17.1107398280838,8.25832515786051,5.88309952590741,8.46712244300401
"ENSG00000144021.3",1823.36321293018,1874.63981083434,2264.15287468494,2093.49602403274
"ENSG00000144026.12",898.313840974397,872.285594799016,919.444411620386,934.558639646567
"ENSG00000144028.15",11135.8833643648,11018.6703418754,8797.75511959982,11816.9277595175
"ENSG00000144029.12",1439.44098803755,1290.3633059157,2022.10535133332,1897.69381753827
"ENSG00000144031.12",3.2082637177657,3.09687193419769,0.840442789415344,1.0583903053755
"ENSG00000144034.16",737.900655086112,672.021209720899,1069.88367092573,828.719609109017
"ENSG00000144035.4",0,1.03229064473256,0,1.0583903053755
"ENSG00000144036.16",1180.64104813778,1198.48943853451,800.101535523408,1082.73328239914
"ENSG00000144040.13",1347.4707614616,1308.94453752089,1007.690904509,981.127813083089
"ENSG00000144043.12",2685.31673176989,2729.3764646729,2765.05677717648,2695.7201077914
"ENSG00000144045.14",8.55536991404188,12.3874877367908,3.36177115766138,6.35034183225301
"ENSG00000144048.10",743.247761282388,683.376406812957,643.779176692154,569.413984292019
"ENSG00000144061.14",146.510709777967,163.101921867745,127.747303991132,96.3135177891706
"ENSG00000144063.4",404.241228438479,464.530790129654,294.15497629537,330.217775277156
"ENSG00000144115.18",0,0,1.68088557883069,1.0583903053755
"ENSG00000144118.14",4735.39724742218,4629.82354162555,6419.3020255544,5487.75373337197
"ENSG00000144120.13",359.325536389759,311.751774709234,563.096668908281,470.983685892098
"ENSG00000144130.11",23.5272672636152,28.9041380525118,24.372840893045,35.985270382767
"ENSG00000144134.18",47.0545345272303,67.0988919076166,42.8625822601825,48.685954047273
"ENSG00000144136.11",12722.9044834195,13403.2617312076,22979.3867481943,24569.4725489869
"ENSG00000144152.13",11.7636336318076,13.4197783815233,16.8088557883069,14.817464275257
"ENSG00000144161.13",401.032964720713,408.787095314095,410.976524024103,338.68489772016
"ENSG00000144182.17",102.664438968503,94.9707393153958,73.9589654685503,79.3792729031626
"ENSG00000144199.12",102.664438968503,111.487389631117,113.459776571071,102.663859621424
"ENSG00000144214.10",13.9024761103181,21.6781035393838,8.40442789415344,12.700683664506
"ENSG00000144218.20",11.7636336318076,10.3229064473256,8.40442789415344,10.583903053755
"ENSG00000144224.17",4548.24853055251,4525.56218650756,4283.73689765001,4457.93996624161
"ENSG00000144227.5",0,0,1.68088557883069,0
"ENSG00000144228.9",394.616437285182,376.786085327386,891.70979956968,877.40556315629
"ENSG00000144229.12",9.62479115329712,13.4197783815233,5.04265673649206,6.35034183225301
"ENSG00000144230.16",4.27768495702094,3.09687193419769,3.36177115766138,12.700683664506
"ENSG00000144231.11",1626.58970490721,1642.37441576951,1543.89340415599,1526.19882035147
"ENSG00000144233.11",1189.19641805182,1281.07269011311,1043.82994445386,1197.03943537969
"ENSG00000144278.15",3.2082637177657,1.03229064473256,2.52132836824603,0
"ENSG00000144283.22",1737.80951378976,1716.69934219025,1435.47628432141,1560.06731012349
"ENSG00000144290.17",0,1.03229064473256,1.68088557883069,0
"ENSG00000144306.15",479.100715186345,504.790125274224,451.31777791604,429.706463982453
"ENSG00000144320.14",1338.91539154755,1385.3340452311,935.412824619278,976.894251861587
"ENSG00000144339.12",3.2082637177657,2.06458128946513,0.840442789415344,0
"ENSG00000144354.14",2841.45223270116,2538.40269539737,3513.89130254555,3376.26507414785
"ENSG00000144355.15",84.4842779011636,83.6155422233376,161.365015567746,140.765910614942
"ENSG00000144357.18",1979.49871386144,1958.25535305767,1632.98033983401,1898.75220784365
"ENSG00000144362.12",110.150387643289,101.164483183791,63.8736519955661,67.7369795440321
"ENSG00000144366.16",440.601550573157,455.240174327061,273.984349349402,259.305624816998
"ENSG00000144369.13",4.27768495702094,6.19374386839538,11.7661990518148,8.46712244300401
"ENSG00000144381.18",13748.4794518653,12917.0528375386,20134.4879060234,17057.0181614316
"ENSG00000144395.18",312.271001862529,325.171553090758,244.568851719865,243.429770236365
"ENSG00000144401.14",366.811485064546,389.173573064176,387.444125920474,330.217775277156
"ENSG00000144406.19",1.06942123925523,1.03229064473256,0,0
"ENSG00000144407.9",0,2.06458128946513,0,0
"ENSG00000144410.5",1.06942123925523,0,0.840442789415344,0
"ENSG00000144426.18",1081.18487288704,1183.00507886352,519.393643858683,840.361902468148
"ENSG00000144445.17",317.618108058805,378.850666616851,268.101249823495,283.648601840634
"ENSG00000144451.19",243.828042550194,218.845616683303,450.477335126624,298.466066115891
"ENSG00000144452.15",3.2082637177657,2.06458128946513,1.68088557883069,0
"ENSG00000144455.14",362.533800107525,369.560050814258,341.21977250263,293.174114589014
"ENSG00000144460.12",0,0,1.68088557883069,2.116780610751
"ENSG00000144468.17",478.03129394709,468.659952708584,495.861245755053,508.02734658024
"ENSG00000144476.6",253.452833703491,237.42684828849,248.771065666942,245.546550847116
"ENSG00000144481.17",122.983442514352,170.327956380873,65.5545375743968,60.3282474064035
"ENSG00000144485.11",363.60322134678,408.787095314095,661.428475269876,575.764326124272
"ENSG00000144488.15",5.34710619627618,9.29061580259307,2.52132836824603,5.2919515268775
"ENSG00000144504.15",269.494152292319,274.589311498862,255.494607982265,337.626507414785
"ENSG00000144524.18",1658.67234208487,1571.14636128296,1648.94875283291,1611.92843508689
"ENSG00000144535.20",755.011394914196,763.895077102097,627.810763693262,708.06311429621
"ENSG00000144550.13",4.27768495702094,4.12916257893025,0,1.0583903053755
"ENSG00000144554.12",978.52043391854,944.545939930296,616.885007430863,702.771162769333
"ENSG00000144559.10",188.218138108921,198.199803788652,279.86744887531,204.269328937472
"ENSG00000144560.15",451.295762965709,462.466208840188,707.65282868772,748.281945900479
"ENSG00000144566.11",1181.71046937703,1286.23414333677,942.136366934601,952.551274837951
"ENSG00000144567.11",2721.67705390457,2742.79624305442,3336.55787397892,3476.81215315852
"ENSG00000144579.8",1400.94182342436,1306.87995623143,1394.29458764006,1221.38241240333
"ENSG00000144580.14",2235.09039004344,2240.07069906966,2542.33943798142,2508.38502373994
"ENSG00000144583.5",5.34710619627618,3.09687193419769,3.36177115766138,2.116780610751
"ENSG00000144589.22",403.171807199224,384.012119840514,653.864490165138,602.22408375866
"ENSG00000144591.19",975.312170200774,994.095890877459,816.069948522299,764.157800481112
"ENSG00000144596.13",384.991646131885,389.173573064176,711.014599845381,820.252486666013
"ENSG00000144597.14",433.11560189837,418.077711116688,354.666857133275,386.312461462058
"ENSG00000144635.9",1445.85751547308,1377.07572007324,1488.42418005457,1314.52075927637
"ENSG00000144642.22",4.27768495702094,2.06458128946513,4.20221394707672,2.116780610751
"ENSG00000144645.15",50.262798244996,52.6468228813607,63.0332092061508,55.036295879526
"ENSG00000144647.6",311.201580623273,374.721504037921,359.709513869767,372.553387492176
"ENSG00000144648.16",12.8330548710628,14.4520690262559,2.52132836824603,6.35034183225301
"ENSG00000144655.15",197.842929262218,235.362266999024,183.216528092545,212.736451380476
"ENSG00000144659.13",679.082486927074,659.633721984108,771.526480683286,630.800622003798
"ENSG00000144668.12",1.06942123925523,3.09687193419769,2.52132836824603,5.2919515268775
"ENSG00000144671.10",3.2082637177657,6.19374386839538,5.04265673649206,3.1751709161265
"ENSG00000144674.16",1553.86906063786,1677.47229769042,3045.76466884121,3309.58648490919
"ENSG00000144677.15",584.973417872613,587.373376852829,869.858287044881,871.055221324037
"ENSG00000144681.11",1.06942123925523,1.03229064473256,6.72354231532275,5.2919515268775
"ENSG00000144711.16",180.732189434135,196.135222499187,426.104494233579,603.282474064035
"ENSG00000144712.12",3.2082637177657,17.5489409604536,4.20221394707672,10.583903053755
"ENSG00000144713.13",6366.26463728641,6247.42298192147,9920.58668625872,7775.99357359381
"ENSG00000144724.20",64.1652743553141,67.0988919076166,83.2038361521191,105.83903053755
"ENSG00000144730.19",461.989975358262,493.434928182165,412.657409602934,450.874270089963
"ENSG00000144736.14",641.652743553141,638.987909089457,544.606927541143,510.144127190991
"ENSG00000144741.18",229.925566439876,256.008079893676,421.902280286503,323.867433444903
"ENSG00000144744.17",2124.94000240015,2122.38956557015,1966.6361272319,1816.19776402436
"ENSG00000144746.7",2204.07717410504,2279.2977435695,1527.08454836768,1302.87846591724
"ENSG00000144747.17",1575.25748542296,1602.11508062494,1189.22654702271,1254.19251186997
"ENSG00000144749.14",45.9851132879751,58.8405667497561,45.3839106284286,47.6275637418975
"ENSG00000144791.10",291.951998316679,298.331996327711,403.412538919365,523.903201160873
"ENSG00000144792.9",9.62479115329712,14.4520690262559,15.9684129988915,16.934244886008
"ENSG00000144802.11",159.34376464903,158.972759288815,111.778890992241,137.590739698815
"ENSG00000144810.16",2.13884247851047,2.06458128946513,1.68088557883069,1.0583903053755
"ENSG00000144815.16",78.0677504656322,62.9697293286864,56.3096668908281,33.868489772016
"ENSG00000144821.10",296.2296832737,275.621602143594,112.619333781656,127.00683664506
"ENSG00000144824.21",13750.6182943438,13507.5230863256,8768.33962197028,8386.68477979547
"ENSG00000144827.9",1996.60945368952,1845.73567278182,1921.25221660348,1787.62122577922
"ENSG00000144834.14",1.06942123925523,0,0.840442789415344,0
"ENSG00000144837.9",0,3.09687193419769,0,2.116780610751
"ENSG00000144840.10",405.310649677734,430.465198853479,419.380951918257,418.064170623323
"ENSG00000144843.11",197.842929262218,208.522710235978,100.853134729841,101.605469316048
"ENSG00000144847.13",1.06942123925523,2.06458128946513,0.840442789415344,0
"ENSG00000144848.11",2087.51025902622,1916.96372726837,1836.36749487253,1620.39555752989
"ENSG00000144852.20",1.06942123925523,1.03229064473256,1.68088557883069,0
"ENSG00000144857.14",0,2.06458128946513,1.68088557883069,1.0583903053755
"ENSG00000144867.13",2694.94152292319,2820.21804140936,3011.30651447518,2787.80006435907
"ENSG00000144893.12",2.13884247851047,0,1.68088557883069,1.0583903053755
"ENSG00000144895.12",2554.84734058076,2435.17363092412,2463.33781577637,2296.70696266484
"ENSG00000144908.14",2.13884247851047,2.06458128946513,3.36177115766138,6.35034183225301
"ENSG00000144909.8",1007.39480737843,1159.26239403467,1163.17282055084,1350.50602965914
"ENSG00000144935.15",236.342093875407,227.103941841164,189.940070407868,195.802206494468
"ENSG00000144959.11",5012.37734838929,4812.53898574321,5959.5798197442,6610.70584737538
"ENSG00000145012.13",2432.93331930566,2438.27050285832,1731.31214619561,2574.00522267322
"ENSG00000145014.18",371.089170021567,387.108991774711,398.369882182873,364.086265049172
"ENSG00000145016.16",818.107248030255,830.993969009714,445.434678390132,699.595991853206
"ENSG00000145020.16",5.34710619627618,5.16145322366282,3.36177115766138,4.233561221502
"ENSG00000145022.4",845.912200250891,882.608501246342,541.245156383482,579.997887345774
"ENSG00000145040.4",0,0,1.68088557883069,4.233561221502
"ENSG00000145041.15",1335.70712782979,1426.6256710204,1221.16337302049,1502.91423363321
"ENSG00000145050.19",649.138692227928,641.052490378922,1042.14905887503,768.391361702614
"ENSG00000145087.13",5.34710619627618,11.3551970920582,5.88309952590741,3.1751709161265
"ENSG00000145088.9",118.705757557331,101.164483183791,61.3523236273201,58.2114667956525
"ENSG00000145107.16",37.4297433739332,49.549950947163,10.9257562623995,15.8758545806325
"ENSG00000145113.22",4.27768495702094,2.06458128946513,0.840442789415344,2.116780610751
"ENSG00000145191.15",2550.56965562374,2505.36939476593,2342.31405410056,2205.68539640254
"ENSG00000145192.13",1.06942123925523,3.09687193419769,0,2.116780610751
"ENSG00000145194.19",0,1.03229064473256,0.840442789415344,0
"ENSG00000145198.14",29.9437946991466,42.3239164340351,28.5750548401217,26.4597576343875
"ENSG00000145214.14",229.925566439876,234.329976354292,386.603683131058,386.312461462058
"ENSG00000145216.16",372.158591260822,343.752784695944,396.688996604042,334.451336498658
"ENSG00000145217.14",45.9851132879751,60.9051480392213,51.267010154336,69.8537601547831
"ENSG00000145220.14",1035.19975959907,1023.00002892997,1339.66580632806,1149.41187163779
"ENSG00000145241.11",568.932099283785,522.339066234677,457.200877441947,415.947390012572
"ENSG00000145242.14",2.13884247851047,2.06458128946513,0,1.0583903053755
"ENSG00000145244.12",2.13884247851047,0,0,0
"ENSG00000145246.14",47.0545345272303,56.775985460291,14.2875274200608,14.817464275257
"ENSG00000145247.12",546.474253259425,648.27852489205,845.485446151836,691.128869410202
"ENSG00000145248.7",0,1.03229064473256,0.840442789415344,1.0583903053755
"ENSG00000145284.12",105.872702686268,116.64884285478,213.472468511497,218.028402907353
"ENSG00000145287.11",579.626311676337,572.921307826573,703.450614740643,536.603884825379
"ENSG00000145293.16",1159.25262335267,1115.9061869559,1278.31348270074,1053.09835384862
"ENSG00000145331.14",175.385083237859,175.489409604536,116.821547728733,122.773275423558
"ENSG00000145332.14",350.770166475717,409.819385958828,487.4568178609,605.399254674786
"ENSG00000145348.17",334.728847886889,380.915247906316,289.952762348294,319.633872223401
"ENSG00000145349.17",665.180010816756,654.472268760445,451.31777791604,499.560224137236
"ENSG00000145354.12",357.186693911248,339.623622117013,465.605305336101,391.604412988935
"ENSG00000145358.6",24.5966885028704,20.6458128946513,15.1279702094762,11.6422933591305
"ENSG00000145362.20",651.277534706438,674.085791010364,358.028628290937,460.399782838343
"ENSG00000145365.11",243.828042550194,219.877907328036,235.323981036296,233.904257487986
"ENSG00000145375.9",408.5189133955,416.013129827223,352.985971554445,386.312461462058
"ENSG00000145386.11",2743.06547868968,2544.59643926577,2511.24305477305,2406.77955442389
"ENSG00000145388.15",422.421389505818,407.754804669363,345.421986449706,327.04260436103
"ENSG00000145390.11",24.5966885028704,40.25933514457,15.9684129988915,19.051025496759
"ENSG00000145391.14",1197.75178796586,1167.52071919253,1349.75111980104,1789.73800638997
"ENSG00000145414.9",349.700745236462,350.978819209072,354.666857133275,411.71382879107
"ENSG00000145416.13",161.48260712754,158.972759288815,120.183318886394,102.663859621424
"ENSG00000145425.10",204.25945669775,199.232094433385,332.815344608476,259.305624816998
"ENSG00000145431.11",1336.77654906904,1399.78611425736,2336.43095457466,2016.23353174033
"ENSG00000145439.12",330.451162929868,330.33300631442,372.316155710997,315.400311001899
"ENSG00000145476.16",365.74206382529,328.268425024955,150.439259305347,185.218303440713
"ENSG00000145491.12",4.27768495702094,6.19374386839538,8.40442789415344,9.52551274837951
"ENSG00000145494.12",1364.58150128968,1265.58833044212,1846.45280834551,1456.34506019669
"ENSG00000145495.16",4366.44691987912,4294.32908208746,3639.11727816844,3920.27769111086
"ENSG00000145506.14",128.330548710628,135.230074459966,168.929000672484,176.751180997709
"ENSG00000145526.12",1.06942123925523,0,1.68088557883069,1.0583903053755
